FromStratumID,FromSecondaryStratumID,FromStateClassID,FromAgeMin,FromStockTypeID,ToAgeMin,ToStockTypeID,StateAttributeTypeID,FlowTypeID,Multiplier
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,46,Atmosphere,46,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1121
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,46,Atmosphere,46,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3114
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,46,Atmosphere,46,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1179
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,46,Atmosphere,46,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2601
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,46,Atmosphere,46,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1985
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,47,Atmosphere,47,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1122
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,47,Atmosphere,47,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3124
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,47,Atmosphere,47,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1192
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,47,Atmosphere,47,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2567
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,47,Atmosphere,47,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1996
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,48,Atmosphere,48,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1122
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,48,Atmosphere,48,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3133
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,48,Atmosphere,48,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1204
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,48,Atmosphere,48,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2534
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,48,Atmosphere,48,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2007
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,49,Atmosphere,49,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1123
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,49,Atmosphere,49,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3137
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,49,Atmosphere,49,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1216
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,49,Atmosphere,49,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2506
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,49,Atmosphere,49,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2017
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,50,Atmosphere,50,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1124
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,50,Atmosphere,50,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3141
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,50,Atmosphere,50,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1227
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,50,Atmosphere,50,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2479
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,50,Atmosphere,50,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2028
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,51,Atmosphere,51,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1124
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,51,Atmosphere,51,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3152
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,51,Atmosphere,51,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.124
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,51,Atmosphere,51,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2445
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,51,Atmosphere,51,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2039
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,52,Atmosphere,52,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1124
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,52,Atmosphere,52,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3159
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,52,Atmosphere,52,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1252
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,52,Atmosphere,52,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2415
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,52,Atmosphere,52,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.205
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,53,Atmosphere,53,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1125
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,53,Atmosphere,53,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3161
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,53,Atmosphere,53,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1263
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,53,Atmosphere,53,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.239
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,53,Atmosphere,53,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.206
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,54,Atmosphere,54,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1124
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,54,Atmosphere,54,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3171
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,54,Atmosphere,54,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1275
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,54,Atmosphere,54,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2358
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,54,Atmosphere,54,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2071
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,55,Atmosphere,55,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1124
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,55,Atmosphere,55,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3177
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,55,Atmosphere,55,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1287
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,55,Atmosphere,55,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.233
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,55,Atmosphere,55,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2082
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,56,Atmosphere,56,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1124
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,56,Atmosphere,56,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3186
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,56,Atmosphere,56,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1299
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,56,Atmosphere,56,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2299
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,56,Atmosphere,56,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2092
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,57,Atmosphere,57,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1125
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,57,Atmosphere,57,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3188
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,57,Atmosphere,57,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1309
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,57,Atmosphere,57,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2276
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,57,Atmosphere,57,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2102
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,58,Atmosphere,58,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1123
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,58,Atmosphere,58,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3201
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,58,Atmosphere,58,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1322
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,58,Atmosphere,58,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2241
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,58,Atmosphere,58,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2113
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,59,Atmosphere,59,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1123
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,59,Atmosphere,59,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3207
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,59,Atmosphere,59,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1333
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,59,Atmosphere,59,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2215
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,59,Atmosphere,59,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2122
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,60,Atmosphere,60,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1123
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,60,Atmosphere,60,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3212
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,60,Atmosphere,60,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1343
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,60,Atmosphere,60,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2189
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,60,Atmosphere,60,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2132
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,61,Atmosphere,61,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1122
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,61,Atmosphere,61,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3221
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,61,Atmosphere,61,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1355
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,61,Atmosphere,61,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.216
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,61,Atmosphere,61,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2142
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,62,Atmosphere,62,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1122
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,62,Atmosphere,62,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3226
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,62,Atmosphere,62,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1365
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,62,Atmosphere,62,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2135
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,62,Atmosphere,62,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2152
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,63,Atmosphere,63,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1121
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,63,Atmosphere,63,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3235
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,63,Atmosphere,63,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1376
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,63,Atmosphere,63,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2106
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,63,Atmosphere,63,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2162
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,64,Atmosphere,64,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.112
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,64,Atmosphere,64,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3245
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,64,Atmosphere,64,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1387
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,64,Atmosphere,64,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2077
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,64,Atmosphere,64,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2171
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,65,Atmosphere,65,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1119
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,65,Atmosphere,65,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.325
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,65,Atmosphere,65,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1397
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,65,Atmosphere,65,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2054
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,65,Atmosphere,65,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.218
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,66,Atmosphere,66,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1118
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,66,Atmosphere,66,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3259
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,66,Atmosphere,66,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1408
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,66,Atmosphere,66,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2025
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,66,Atmosphere,66,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2189
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,67,Atmosphere,67,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1118
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,67,Atmosphere,67,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3265
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,67,Atmosphere,67,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1417
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,67,Atmosphere,67,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.2002
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,67,Atmosphere,67,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2198
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,68,Atmosphere,68,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1117
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,68,Atmosphere,68,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3275
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,68,Atmosphere,68,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1428
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,68,Atmosphere,68,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1974
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,68,Atmosphere,68,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2207
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,69,Atmosphere,69,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1116
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,69,Atmosphere,69,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3281
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,69,Atmosphere,69,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1437
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,69,Atmosphere,69,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1951
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,69,Atmosphere,69,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2216
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,70,Atmosphere,70,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1116
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,70,Atmosphere,70,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3286
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,70,Atmosphere,70,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1446
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,70,Atmosphere,70,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1928
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,70,Atmosphere,70,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2224
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,71,Atmosphere,71,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1114
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,71,Atmosphere,71,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3297
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,71,Atmosphere,71,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1456
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,71,Atmosphere,71,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1901
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,71,Atmosphere,71,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2233
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,72,Atmosphere,72,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1113
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,72,Atmosphere,72,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3306
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,72,Atmosphere,72,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1466
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,72,Atmosphere,72,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1873
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,72,Atmosphere,72,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2241
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,73,Atmosphere,73,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1113
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,73,Atmosphere,73,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3309
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,73,Atmosphere,73,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1473
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,73,Atmosphere,73,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1856
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,73,Atmosphere,73,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2249
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,74,Atmosphere,74,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1111
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,74,Atmosphere,74,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.332
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,74,Atmosphere,74,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1483
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,74,Atmosphere,74,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1829
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,74,Atmosphere,74,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2257
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,75,Atmosphere,75,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.111
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,75,Atmosphere,75,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3327
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,75,Atmosphere,75,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1492
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,75,Atmosphere,75,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1806
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,75,Atmosphere,75,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2265
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,76,Atmosphere,76,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.111
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,76,Atmosphere,76,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3334
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,76,Atmosphere,76,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.15
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,76,Atmosphere,76,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1784
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,76,Atmosphere,76,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2272
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,77,Atmosphere,77,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.1108
NA,NA,Forest: Fir/Spruce/Mountain Hemlock Group,77,Atmosphere,77,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3345
