Timestep,StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
2005,East Central Texas Plains,Fire: High Severity,Fire,2005,2005,0
2005,Western Gulf Coastal Plain,Fire: High Severity,Fire,2005,2005,21600
2005,South Central Plains,Fire: High Severity,Fire,2005,2005,2000
2005,Ouachita Mountains,Fire: High Severity,Fire,2005,2005,500
2005,Arkansas Valley,Fire: High Severity,Fire,2005,2005,0
2005,Boston Mountains,Fire: High Severity,Fire,2005,2005,0
2005,Ozark Highlands,Fire: High Severity,Fire,2005,2005,200
2005,Central Irregular Plains,Fire: High Severity,Fire,2005,2005,0
2005,Canadian Rockies,Fire: High Severity,Fire,2005,2005,1500
2005,Northwestern Glaciated Plains,Fire: High Severity,Fire,2005,2005,200
2005,Northwestern Great Plains,Fire: High Severity,Fire,2005,2005,1000
2005,Nebraska Sand Hills,Fire: High Severity,Fire,2005,2005,0
2005,Piedmont,Fire: High Severity,Fire,2005,2005,0
2005,Northern Glaciated Plains,Fire: High Severity,Fire,2005,2005,0
2005,Western Corn Belt Plains,Fire: High Severity,Fire,2005,2005,0
2005,Lake Agassiz Plain,Fire: High Severity,Fire,2005,2005,0
2005,Northern Minnesota Wetlands,Fire: High Severity,Fire,2005,2005,0
2005,Northern Lakes and Forests,Fire: High Severity,Fire,2005,2005,700
2005,North Central Hardwood Forests,Fire: High Severity,Fire,2005,2005,0
2005,Driftless Area,Fire: High Severity,Fire,2005,2005,0
2005,Southeastern Wisconsin Till Plains,Fire: High Severity,Fire,2005,2005,100
2005,Central Corn Belt Plains,Fire: High Severity,Fire,2005,2005,0
2005,Eastern Corn Belt Plains,Fire: High Severity,Fire,2005,2005,800
2005,Southern Michigan/Northern Indiana Drift Plains,Fire: High Severity,Fire,2005,2005,0
2005,Huron/Erie Lake Plains,Fire: High Severity,Fire,2005,2005,0
2005,Northeastern Highlands,Fire: High Severity,Fire,2005,2005,0
2005,Northeastern Coastal Zone,Fire: High Severity,Fire,2005,2005,0
2005,Northern Allegheny Plateau,Fire: High Severity,Fire,2005,2005,0
2005,Erie Drift Plain,Fire: High Severity,Fire,2005,2005,0
2005,North Central Appalachians,Fire: High Severity,Fire,2005,2005,1300
2005,Middle Atlantic Coastal Plain,Fire: High Severity,Fire,2005,2005,700
2005,Northern Piedmont,Fire: High Severity,Fire,2005,2005,0
2005,Southeastern Plains,Fire: High Severity,Fire,2005,2005,200
2005,Blue Ridge,Fire: High Severity,Fire,2005,2005,0
2005,Ridge and Valley,Fire: High Severity,Fire,2005,2005,100
2005,Southwestern Appalachians,Fire: High Severity,Fire,2005,2005,0
2005,Central Appalachians,Fire: High Severity,Fire,2005,2005,100
2005,Western Allegheny Plateau,Fire: High Severity,Fire,2005,2005,0
2005,Interior Plateau,Fire: High Severity,Fire,2005,2005,0
2005,Interior River Valleys and Hills,Fire: High Severity,Fire,2005,2005,100
2005,Mississippi Alluvial Plain,Fire: High Severity,Fire,2005,2005,200
2005,Mississippi Valley Loess Plains,Fire: High Severity,Fire,2005,2005,0
2005,Southern Coastal Plain,Fire: High Severity,Fire,2005,2005,2100
2005,Southern Florida Coastal Plain,Fire: High Severity,Fire,2005,2005,400
2005,North Cascades,Fire: High Severity,Fire,2005,2005,300
2005,Klamath Mountains/California High North Coast Range,Fire: High Severity,Fire,2005,2005,2300
2005,Madrean Archipelago,Fire: High Severity,Fire,2005,2005,200
2005,Northern Basin and Range,Fire: High Severity,Fire,2005,2005,1900
2005,Sonoran Basin and Range,Fire: High Severity,Fire,2005,2005,200
2005,Acadian Plains and Hills,Fire: High Severity,Fire,2005,2005,0
2005,Eastern Great Lakes Lowlands,Fire: High Severity,Fire,2005,2005,0
2005,Atlantic Coastal Pine Barrens,Fire: High Severity,Fire,2005,2005,0
2005,Southern California/Northern Baja Coast,Fire: High Severity,Fire,2005,2005,2300
2006,Coast Range,Fire: High Severity,Fire,2006,2006,100
